,
2015-04-30,210
2015-05-15,27144
2015-05-20,37222
2015-05-25,49165
2015-05-31,51789
2015-06-10,53109
2015-06-18,54392
2015-06-23,54579
2015-06-27,57054
2015-06-30,59238
2015-07-09,60839
2015-07-12,62770
2015-07-13,64363
2015-07-14,65099
2015-07-15,67153
2015-07-16,69322
2015-07-21,69745
2015-07-23,73925
2015-07-26,75230
2015-07-27,77166
2015-07-30,79290
2015-08-01,79667
2015-08-03,80318
2015-08-05,80540
2015-08-10,80970
2015-08-13,81673
2015-08-17,82423
2015-08-23,83619
2015-08-24,84736
2015-08-25,85505
2015-08-26,85978
2015-08-27,86370
2015-08-28,86782
2015-08-31,88125
2015-09-01,88135
2015-09-06,89433
2015-09-08,89875
2015-09-09,90145
2015-09-10,90385
2015-09-13,90573
2015-09-15,91423
2015-09-17,91612
2015-09-18,91987
2015-10-01,97913
2015-10-02,98682
2015-10-05,99898
2015-10-08,101669
2015-10-09,102773
2015-10-12,107355
2015-11-10,110672
2015-11-19,111886
2015-11-26,113124
2015-12-01,114244
2015-12-02,114569
2015-12-07,115440
2015-12-08,115594
2015-12-10,116101
2015-12-11,116326
2015-12-13,116698
2015-12-14,116891
2015-12-16,117194
2015-12-17,118247
2015-12-20,118720
2015-12-22,119011
2015-12-23,119528
2015-12-24,120148
2015-12-27,120672
2015-12-28,120842
2015-12-29,120986
2016-01-01,121645
2016-01-03,122245
2016-01-04,122421
2016-01-06,122839
2016-01-08,123400
2016-01-10,123806
2016-01-13,124096
2016-01-17,125193
2016-01-20,125536
2016-01-25,126206
2016-01-28,126951
2016-02-03,127655
2016-02-05,128271
2016-02-19,128883
2016-02-20,128912
2016-02-21,129074
2016-02-22,129184
2016-02-24,129396
2016-02-26,129748
2016-03-01,130072
2016-03-02,130296
2016-03-04,130674
2016-03-07,131155
2016-03-11,131498
2016-03-16,132039
2016-03-21,132489
2016-03-31,133683
2016-04-04,134982
2016-04-06,134459
2016-04-11,134846
2016-04-15,134617
2016-04-19,135941
2016-04-25,136695
2016-04-29,137032
2016-05-03,137467
2016-05-09,137799
2016-05-15,138440
2016-05-19,139667
2016-05-20,138808
2016-05-26,139281
2016-05-29,139483
2016-05-31,139630
2016-06-07,140045
2016-06-13,140448
2016-06-24,141614
