2013-12-15,42044
2014-01-31,42004
2014-02-11,42146
2014-02-12,42214
2014-02-13,42232
2014-02-14,42310
2014-02-18,42343
2014-02-20,42371
2014-03-31,43271
2014-04-28,44406
2014-06-06,44585
2014-06-12,44587
2014-07-18,44596
2014-09-19,44653
2014-09-26,44679
2014-10-03,45020
2014-10-24,45025
2014-10-31,45029
2014-11-14,45040
2014-11-18,45165
2014-11-21,45706
2014-11-25,46980
2014-12-02,49541
2014-12-05,50516
2014-12-09,51192
2014-12-12,51644
2014-12-16,52387
2014-12-19,52664
2014-12-23,52840
2014-12-26,53314
2015-01-23,53404
2015-01-30,53422
2015-02-03,53515
2015-02-06,54438
2015-02-10,54465
2015-02-17,54456
2015-02-20,54597
2015-02-24,54777
2015-02-27,54859
2015-03-06,54910
2015-03-10,55413
2015-03-13,55909
2015-03-20,56394
2015-03-24,56406
2015-03-27,56332
2015-04-03,55933
2015-04-07,57351
2015-04-10,57707
2015-04-14,57739
2015-04-17,58226
2015-04-24,58718
2015-04-28,58993
2015-05-01,59755
2015-05-05,61197
2015-05-12,62154
2015-05-15,62113
2015-05-29,62114
2015-06-05,62123
2015-06-09,62412
2015-06-16,62613
2015-06-19,64318
2015-06-26,62884
2015-06-30,62884
2015-07-03,63137
2015-07-10,63137
2015-07-17,63198
2015-07-24,63302
2015-07-31,62702
2015-08-08,62751
