2013-12-16,10232
2014-03-22,13709
2014-03-25,15075
2014-04-01,15282
2014-04-15,15546
2014-04-18,15594
2014-04-23,15615
2014-04-30,15730
2014-05-08,15921
2014-05-15,16062
2014-05-26,16273
2014-05-31,16282
2014-06-09,16750
2014-07-21,17775
2014-08-01,17937
2014-08-03,18093
2014-08-05,18142
2014-08-21,18420
2014-08-31,19012
2014-09-10,19176
2014-09-17,19254
2014-09-23,19604
2014-09-30,20007
2014-10-12,20272
2014-10-30,20369
2014-10-31,20700
2014-11-04,20717
2014-11-24,20722
2014-11-30,21554
2014-12-31,22404
2015-01-31,22853
2015-02-28,23752
2015-03-31,23972
2015-08-23,37642
2015-09-01,38599
2015-12-31,26672
2016-01-31,26828
2016-02-29,28234
2016-03-31,28733
2016-04-30,28639
2016-05-31,28601
